CPT code,String,Layer
1021143,"Supervision by a control physician of interfacility transport care of the critically ill or critically injured pediatric patient, 24 months of age or younger, includes two-way communication with transport team before transport, at the referring facility and during the transport, including data interpretation and report",1
1021431,Esophagogastroduodenoscopy Procedures,1
1002796,Anesthesia,1
1002845,"Anesthesia for procedures on the integumentary system on the extremities, anterior trunk and perineum",1
1002912,Anesthesia for intraperitoneal procedures in upper abdomen including laparoscopy,1
1002950,Anesthesia for Procedures on the Perineum,1
1002980,Anesthesia for Procedures on the Pelvis (Except Hip),1
1003207,"Shaving of epidermal or dermal lesion, single lesion, face, ears, eyelids, nose, lips, mucous membrane",1
1003237,"Excision of skin and subcutaneous tissue for hidradenitis, inguinal",1
1003243,Excision-Malignant Lesions Procedures on the Skin,1
1003265,Surgical Procedures on the Nails,1
1003267,Debridement of nail(s) by any method(s),1
1003325,Treatment of superficial wound dehiscence,1
1003386,Skin Replacement Surgery Definitions,1
1003425,"Full thickness graft, free, including direct closure of donor site, forehead, cheeks, chin, mouth, neck, axillae, genitalia, hands, and/or feet",1
1003454,Flaps (Skin and/or Deep Tissues) Procedures,1
1003576,"Destruction (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery, surgical curettement), of benign lesions other than skin tags or cutaneous vascular proliferative lesions",1
1003580,Destruction Procedures on Malignant Lesions of the Integumentary System,1
1003806,Excision of benign tumor or cyst of mandible,1
1003863,"Reconstruction, entire or majority of forehead and/or supraorbital rims",1
1003913,"Reduction of masseter muscle and bone (eg, for treatment of benign masseteric hypertrophy)",1
1003996,Excision Procedures on the Neck (Soft Tissues) and Thorax,1
1004042,Excision Procedures on the Spine (Vertebral Column),1
1004279,Surgical Procedures on the Humerus (Upper Arm) and Elbow,1
1004396,Closed treatment of radial head or neck fracture,1
1004405,Arthrodesis Procedures on the Humerus (Upper Arm) and Elbow,1
1004694,"Repair of extensor tendon, central slip, secondary (eg, boutonniere deformity)",1
1004923,Treatment of slipped femoral epiphysis,1
1004977,Arthrodesis Procedures on the Pelvis and Hip Joint,1
1004987,Surgical Procedures on the Femur (Thigh Region) and Knee Joint,1
1005083,"Osteoplasty, femur",1
1005155,Surgical Procedures on the Leg (Tibia and Fibula) and Ankle Joint,1
1005329,Excision Procedures on the Foot and Toes,1
1005390,"Repair, tendon, extensor, foot",1
1005491,Closed treatment of talotarsal joint dislocation,1
1005524,Amputation Procedures on the Foot and Toes,1
1005566,Strapping,1
1005648,"Arthroscopy, hip, surgical",1
1005657,"Arthroscopy, knee, surgical",1
1005716,"Removal foreign body, intranasal",1
1005720,Repair Procedures on the Nose,1
1005729,"Rhinoplasty for nasal deformity secondary to congenital cleft lip and/or palate, including columellar lengthening",1
1005805,"Nasal/sinus endoscopy, surgical, with repair of cerebrospinal fluid leak",1
1005946,Suture of tracheal wound or injury,1
1005966,Thoracotomy,1
1006186,Coronary Artery Anomaly Procedures,1
1006216,Arterial Grafting for Coronary Artery Bypass,1
1006349,Insertion of ventricular assist device,1
1006361,"Arterial Embolectomy/Thrombectomy Procedures, With or Without Catheter",1
1006435,"Repair, acquired or traumatic arteriovenous fistula",1
1006598,"Exploration (not followed by surgical repair), with or without lysis of artery",1
1006603,"Exploration for postoperative hemorrhage, thrombosis or infection",1
1006645,"Selective catheter placement, arterial system",1
1006686,Therapeutic apheresis,1
1006934,Surgical Procedures on the Mediastinum,1
1007148,"Plastic repair of salivary duct, sialodochoplasty",1
1007163,"Incision Procedures on the Pharynx, Adenoids, and Tonsils",1
1007220,"Excision of lesion, esophagus, with primary repair",1
1007283,Endoscopic retrograde cholangiopancreatography (ERCP),1
1007398,"Gastrostomy, open",1
1007620,Destruction Procedures on the Rectum,1
1007622,Endoscopy Procedures on the Rectum,1
1007728,Introduction Procedures on the Anus,1
1007816,"Donor hepatectomy (including cold preservation), from living donor",1
1008019,"Repair initial femoral hernia, any age",1
1008050,"Laparoscopy, surgical",1
1008104,Backbench reconstruction of cadaver or living donor renal allograft prior to transplantation,1
1008311,"Laparoscopy, surgical",1
1008315,"Endoscopy-Cystoscopy, Urethroscopy, Cystourethroscopy Procedures on the Bladder",1
1008399,"Meatotomy, cutting of meatus (separate procedure)",1
1008452,Manipulation Procedures on the Urethra,1
1008594,Repair Procedures on the Epididymis,1
1008614,Repair Procedures on the Scrotum,1
1008618,Surgical Procedures on the Vas Deferens,1
1008650,"Biopsy, prostate",1
1008716,Surgical Procedures on the Vagina,1
1008726,Destruction of vaginal lesion(s),1
1008787,Endoscopy/Laparascopy Procedures on the Vagina,1
1008819,Manipulation Procedures on the Cervix Uteri,1
1008823,Excision Procedures on the Corpus Uteri,1
1009026,Incision Procedures on the Thyroid Gland,1
1009043,"Thyroidectomy, including substernal thyroid",1
1009048,"Surgical Procedures on the Parathyroid, Thymus, Adrenal Glands, Pancreas, and Carotid Body",1
1009111,"Craniectomy or craniotomy, decompressive, with or without duraplasty, for treatment of intracranial hypertension, without evacuation of associated intraparenchymal hematoma",1
1009172,"Extensive craniectomy for multiple cranial suture craniosynostosis (eg, cloverleaf skull)",1
1009230,"Secondary repair of dura for cerebrospinal fluid leak, anterior, middle or posterior cranial fossa following surgery of the skull base",1
1009323,Cerebrospinal Fluid (CSF) Shunt Procedures,1
1009367,Catheter Implantation Procedures on the Spine and Spinal Cord,1
1009382,"Laminectomy with exploration and/or decompression of spinal cord and/or cauda equina, without facetectomy, foraminotomy or discectomy (eg, spinal stenosis), 1 or 2 vertebral segments",1
1009428,"Vertebral corpectomy (vertebral body resection), partial or complete, combined thoracolumbar approach with decompression of spinal cord, cauda equina or nerve root(s), lower thoracic or lumbar",1
1009616,"Neuroplasty, major peripheral nerve, arm or leg, open",1
1009692,Suture of facial nerve,1
1009716,"Nerve graft (includes obtaining graft), multiple strands (cable), arm or leg",1
1009733,Enucleation of eye,1
1009752,"Removal of foreign body, external eye",1
1009757,"Removal of foreign body, intraocular",1
1009761,Repair of Laceration Procedures on the Eyeball,1
1009805,Incision Procedures on the Anterior Chamber of the Eye,1
1009806,Paracentesis of anterior chamber of eye (separate procedure),1
1009859,"Destruction Procedures on the Iris, Ciliary Body of the Eye",1
1009869,Procedures on the Lens of the Eye,1
1009921,Prophylaxis Procedures on the Retina or Choroid,1
1009926,"Destruction of localized lesion of retina (eg, macular edema, tumors), 1 or more sessions",1
1010028,Repair of entropion,1
1010062,Conjunctivoplasty Procedures,1
1010063,Conjunctivoplasty,1
1010073,Other Procedures on the Conjunctiva,1
1010080,Incision Procedures on the Lacrimal System,1
1010084,Excision Procedures on the Lacrimal System,1
1010351,"Radiologic examination, ribs, bilateral",1
1010402,"Magnetic resonance (eg, proton) imaging, spinal canal and contents, thoracic",1
1010405,"Magnetic resonance (eg, proton) imaging, spinal canal and contents, lumbar",1
1010472,"Magnetic resonance (eg, proton) imaging, any joint of upper extremity",1
1010759,Diagnostic Ultrasound Procedures,1
1010843,Radiation Oncology Treatment,1
1010904,Proton Beam Radiation Treatment Delivery,1
1011105,Radiopharmaceutical localization of tumor or distribution of radiopharmaceutical agent(s),1
1011137,Organ or Disease Oriented Panels,1
1011368,"Creatine kinase (CK), (CPK)",1
1011652,"Protein, total, except by refractometry",1
1011659,Protein,1
1011886,Antistreptolysin 0,1
1012070,Tissue Typing Immunological Procedures,1
1012190,"Smear, primary source with interpretation",1
1012549,Semen analysis,1
1012796,Ophthalmological services: medical examination and evaluation with initiation of diagnostic and treatment program,1
1012888,"Vestibular Function Tests, With Recording (eg, ENG)",1
1012943,Evaluative and Therapeutic Otorhinolaryngologic Services,1
1013202,Non-Invasive Visceral and Penile Vascular Studies,1
1013474,Photochemotherapy,1
1013502,Constant Attendance Physical Medicine and Rehabilitation Modalities,1
1013510,Physical Medicine and Rehabilitation Therapeutic Procedures,1
1013538,Physical Medicine and Rehabilitation Tests and Measurements,1
1013682,Hospital Discharge Services,1
1013796,Prolonged Service With Direct Patient Contact,1
1013809,Case Management Services,1
1013823,"Supervision of a hospice patient (patient not present) requiring complex and multidisciplinary care modalities involving regular development and/or revision of care plans by that individual, review of subsequent reports of patient status, review of related laboratory and other studies, communication (including telephone calls) for purposes of assessment or care decisions with health care professional(s), family member(s), surrogate decision maker(s) (eg, legal guardian) and/or key caregiver(s) involved in patient's care, integration of new information into the medical treatment plan and/or adjustment of medical therapy, within a calendar month",1
1013830,New Patient Preventive Medicine Services,1
1014088,"Flexor origin slide (eg, for cerebral palsy, Volkmann contracture), forearm and/or wrist",1
1014135,Complete repair tetralogy of Fallot without pulmonary atresia,1
1014142,"Parotid duct diversion, bilateral (Wilke type procedure)",1
1014151,Closure of rectovesical fistula,1
1014175,Closure of vesicouterine fistula,1
1014235,"Laminoplasty, cervical, with decompression of the spinal cord, 2 or more vertebral segments",1
1014241,"Construction of intermarginal adhesions, median tarsorrhaphy, or canthorrhaphy",1
1014270,Phosphorus inorganic (phosphate),1
1014511,Patient Management,1
1014599,"Arthrodesis, midtarsal or tarsometatarsal, multiple or transverse",1
1014610,"Laryngoscopy, direct, operative, with excision of tumor and/or stripping of vocal cords or epiglottis",1
1014611,"Laryngoscopy, direct, operative, with arytenoidectomy",1
1014624,"Exploration, repair, and presacral drainage for rectal injury",1
1014649,"Home infusion/specialty drug administration, per visit (up to 2 hours)",1
1014921,"Radiation treatment delivery, stereotactic radiosurgery (SRS), complete course of treatment of cranial lesion(s) consisting of 1 session",1
1018127,Other Procedures on the Hands or Fingers,1
1018150,Other Procedures on the Lips,1
1018235,Other Procedures on the Vestibule of Mouth,1
1018236,Other Procedures on the Palate or Uvula,1
1018486,"Conversion Procedures on the Abdomen, Peritoneum, and Omentum",1
1018499,Non-Face-to-Face Nonphysician Services,1
1019318,"End-stage renal disease (ESRD) related services monthly, for patients younger than 2 years of age to include monitoring for the adequacy of nutrition, assessment of growth and development, and counseling of parents",1
1020185,"Excision, tumor, soft tissue of forearm and/or wrist area, subfascial (eg, intramuscular)",1
1020203,"Excision, tumor, soft tissue of abdominal wall, subcutaneous",1
1020218,"Laparoscopy, surgical, repair of paraesophageal hernia, includes fundoplasty, when performed",1
1020540,"Arthrodesis, anterior interbody, including disc space preparation, discectomy, osteophytectomy and decompression of spinal cord and/or nerve roots",1
1020549,"Speech audiometry threshold, automated",1
1020935,"Needle electromyography, each extremity, with related paraspinal areas, when performed, done with nerve conduction, amplitude and latency/velocity study",1
1021134,Transplantation and Post-Transplantation Cellular Infusion Procedures on the Hemic and Lymphatic Systems,1
1021152,"Transcatheter therapy, arterial or venous infusion for thrombolysis other than coronary, any method, including radiological supervision and interpretation, continued treatment on subsequent day during course of thrombolytic therapy, including follow-up catheter contrast injection, position change, or exchange, when performed",1
1021157,"PTEN (phosphatase and tensin homolog) (eg, Cowden syndrome, PTEN hamartoma tumor syndrome) gene analysis",1
1021158,"PMP22 (peripheral myelin protein 22) (eg, Charcot-Marie-Tooth, hereditary neuropathy with liability to pressure palsies) gene analysis",1
1021523,"Biopsy, breast, with placement of breast localization device(s) (eg, clip, metallic pellet), when performed, and imaging of the biopsy specimen, when performed, percutaneous",1
